article_number,clause_number,sub_clause_number,unfair_label,law_article,content
16,0,3,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불이익을 주지 않는다면, 다음 각 호와 같이 위법하거나 불공정한 요구를 해도 된다.
    1. “을”의 유아용품을 무상 또는 저렴한 가격으로 취득하는 행위.
    2. “을”에게 특정 유아용품만 취급하도록 요구하거나, 다른 유아용품 공급업체와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 양의 유아용품을 강제로 구입하게 하는 행위.
    4. “갑”이 계약을 통해 알게 된 정보를 부당하게 사용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 유아용품 납품을 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 유아용품의 손실에 대해 “을”에게 전액 부담을 지우는 행위.
    7. “갑”이 자사의 이익을 우선하여 “을”의 운영 방침에 부당하게 개입하는 행위.
"
16,0,4,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불이익을 주지 않는다면, 다음 각 호와 같이 위법하거나 불공정한 요구를 해도 된다.
    1. “을”의 유아용품을 무상 또는 저렴한 가격으로 취득하는 행위.
    2. “을”에게 특정 유아용품만 취급하도록 요구하거나, 다른 유아용품 공급업체와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 양의 유아용품을 강제로 구입하게 하는 행위.
    4. “갑”이 계약을 통해 알게 된 정보를 부당하게 사용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 유아용품 납품을 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 유아용품의 손실에 대해 “을”에게 전액 부담을 지우는 행위.
    7. “갑”이 자사의 이익을 우선하여 “을”의 운영 방침에 부당하게 개입하는 행위.
"
16,0,5,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불이익을 주지 않는다면, 다음 각 호와 같이 위법하거나 불공정한 요구를 해도 된다.
    1. “을”의 유아용품을 무상 또는 저렴한 가격으로 취득하는 행위.
    2. “을”에게 특정 유아용품만 취급하도록 요구하거나, 다른 유아용품 공급업체와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 양의 유아용품을 강제로 구입하게 하는 행위.
    4. “갑”이 계약을 통해 알게 된 정보를 부당하게 사용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 유아용품 납품을 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 유아용품의 손실에 대해 “을”에게 전액 부담을 지우는 행위.
    7. “갑”이 자사의 이익을 우선하여 “을”의 운영 방침에 부당하게 개입하는 행위.
"
16,0,6,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불이익을 주지 않는다면, 다음 각 호와 같이 위법하거나 불공정한 요구를 해도 된다.
    1. “을”의 유아용품을 무상 또는 저렴한 가격으로 취득하는 행위.
    2. “을”에게 특정 유아용품만 취급하도록 요구하거나, 다른 유아용품 공급업체와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 양의 유아용품을 강제로 구입하게 하는 행위.
    4. “갑”이 계약을 통해 알게 된 정보를 부당하게 사용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 유아용품 납품을 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 유아용품의 손실에 대해 “을”에게 전액 부담을 지우는 행위.
    7. “갑”이 자사의 이익을 우선하여 “을”의 운영 방침에 부당하게 개입하는 행위.
"
16,0,7,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불이익을 주지 않는다면, 다음 각 호와 같이 위법하거나 불공정한 요구를 해도 된다.
    1. “을”의 유아용품을 무상 또는 저렴한 가격으로 취득하는 행위.
    2. “을”에게 특정 유아용품만 취급하도록 요구하거나, 다른 유아용품 공급업체와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 양의 유아용품을 강제로 구입하게 하는 행위.
    4. “갑”이 계약을 통해 알게 된 정보를 부당하게 사용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 유아용품 납품을 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 유아용품의 손실에 대해 “을”에게 전액 부담을 지우는 행위.
    7. “갑”이 자사의 이익을 우선하여 “을”의 운영 방침에 부당하게 개입하는 행위.
"
16,0,0,1,16,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 비정상적인 조건이나 요구를 강요를 해도 된다.
    1. “을”의 액세서리를 무상으로 제공받거나 지나치게 낮은 가격으로 취득하는 행위.
    2. “을”에게 특정 액세서리 브랜드만 취급하도록 강요하거나, 다른 액세서리 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 액세서리의 대량 구매를 강제로 요구하는 행위.
    4. “갑”이 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자에게 액세서리를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 액세서리 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표 달성을 위해 “을”의 영업활동에 부당하게 간섭하는 행위.
"
16,0,1,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 비정상적인 조건이나 요구를 강요를 해도 된다.
    1. “을”의 액세서리를 무상으로 제공받거나 지나치게 낮은 가격으로 취득하는 행위.
    2. “을”에게 특정 액세서리 브랜드만 취급하도록 강요하거나, 다른 액세서리 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 액세서리의 대량 구매를 강제로 요구하는 행위.
    4. “갑”이 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자에게 액세서리를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 액세서리 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표 달성을 위해 “을”의 영업활동에 부당하게 간섭하는 행위.
"
16,0,2,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 비정상적인 조건이나 요구를 강요를 해도 된다.
    1. “을”의 액세서리를 무상으로 제공받거나 지나치게 낮은 가격으로 취득하는 행위.
    2. “을”에게 특정 액세서리 브랜드만 취급하도록 강요하거나, 다른 액세서리 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 액세서리의 대량 구매를 강제로 요구하는 행위.
    4. “갑”이 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자에게 액세서리를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 액세서리 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표 달성을 위해 “을”의 영업활동에 부당하게 간섭하는 행위.
"
16,0,3,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 비정상적인 조건이나 요구를 강요를 해도 된다.
    1. “을”의 액세서리를 무상으로 제공받거나 지나치게 낮은 가격으로 취득하는 행위.
    2. “을”에게 특정 액세서리 브랜드만 취급하도록 강요하거나, 다른 액세서리 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 액세서리의 대량 구매를 강제로 요구하는 행위.
    4. “갑”이 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자에게 액세서리를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 액세서리 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표 달성을 위해 “을”의 영업활동에 부당하게 간섭하는 행위.
"
16,0,4,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 비정상적인 조건이나 요구를 강요를 해도 된다.
    1. “을”의 액세서리를 무상으로 제공받거나 지나치게 낮은 가격으로 취득하는 행위.
    2. “을”에게 특정 액세서리 브랜드만 취급하도록 강요하거나, 다른 액세서리 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 액세서리의 대량 구매를 강제로 요구하는 행위.
    4. “갑”이 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자에게 액세서리를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 액세서리 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표 달성을 위해 “을”의 영업활동에 부당하게 간섭하는 행위.
"
16,0,5,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 비정상적인 조건이나 요구를 강요를 해도 된다.
    1. “을”의 액세서리를 무상으로 제공받거나 지나치게 낮은 가격으로 취득하는 행위.
    2. “을”에게 특정 액세서리 브랜드만 취급하도록 강요하거나, 다른 액세서리 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 액세서리의 대량 구매를 강제로 요구하는 행위.
    4. “갑”이 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자에게 액세서리를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 액세서리 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표 달성을 위해 “을”의 영업활동에 부당하게 간섭하는 행위.
"
16,0,6,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 비정상적인 조건이나 요구를 강요를 해도 된다.
    1. “을”의 액세서리를 무상으로 제공받거나 지나치게 낮은 가격으로 취득하는 행위.
    2. “을”에게 특정 액세서리 브랜드만 취급하도록 강요하거나, 다른 액세서리 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 액세서리의 대량 구매를 강제로 요구하는 행위.
    4. “갑”이 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자에게 액세서리를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 액세서리 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표 달성을 위해 “을”의 영업활동에 부당하게 간섭하는 행위.
"
16,0,7,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 비정상적인 조건이나 요구를 강요를 해도 된다.
    1. “을”의 액세서리를 무상으로 제공받거나 지나치게 낮은 가격으로 취득하는 행위.
    2. “을”에게 특정 액세서리 브랜드만 취급하도록 강요하거나, 다른 액세서리 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 액세서리의 대량 구매를 강제로 요구하는 행위.
    4. “갑”이 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자에게 액세서리를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 액세서리 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표 달성을 위해 “을”의 영업활동에 부당하게 간섭하는 행위.
"
16,0,0,1,16,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 조건이나 불이익을 주는 행위를 해도 된다.
    1. “을”의 스포츠 의류를 무상으로 제공받거나 불합리하게 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 스포츠 의류 브랜드만을 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정량 이상의 스포츠 의류를 구매하게 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 활용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자에게 스포츠 의류를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없는 스포츠 의류 손실에 대해 책임을 묻고 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
16,0,1,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 조건이나 불이익을 주는 행위를 해도 된다.
    1. “을”의 스포츠 의류를 무상으로 제공받거나 불합리하게 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 스포츠 의류 브랜드만을 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정량 이상의 스포츠 의류를 구매하게 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 활용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자에게 스포츠 의류를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없는 스포츠 의류 손실에 대해 책임을 묻고 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
16,0,2,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 조건이나 불이익을 주는 행위를 해도 된다.
    1. “을”의 스포츠 의류를 무상으로 제공받거나 불합리하게 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 스포츠 의류 브랜드만을 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정량 이상의 스포츠 의류를 구매하게 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 활용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자에게 스포츠 의류를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없는 스포츠 의류 손실에 대해 책임을 묻고 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
16,0,3,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 조건이나 불이익을 주는 행위를 해도 된다.
    1. “을”의 스포츠 의류를 무상으로 제공받거나 불합리하게 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 스포츠 의류 브랜드만을 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정량 이상의 스포츠 의류를 구매하게 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 활용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자에게 스포츠 의류를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없는 스포츠 의류 손실에 대해 책임을 묻고 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
16,0,4,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 조건이나 불이익을 주는 행위를 해도 된다.
    1. “을”의 스포츠 의류를 무상으로 제공받거나 불합리하게 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 스포츠 의류 브랜드만을 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정량 이상의 스포츠 의류를 구매하게 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 활용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자에게 스포츠 의류를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없는 스포츠 의류 손실에 대해 책임을 묻고 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
16,0,5,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 조건이나 불이익을 주는 행위를 해도 된다.
    1. “을”의 스포츠 의류를 무상으로 제공받거나 불합리하게 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 스포츠 의류 브랜드만을 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정량 이상의 스포츠 의류를 구매하게 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 활용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자에게 스포츠 의류를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없는 스포츠 의류 손실에 대해 책임을 묻고 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
16,0,6,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 조건이나 불이익을 주는 행위를 해도 된다.
    1. “을”의 스포츠 의류를 무상으로 제공받거나 불합리하게 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 스포츠 의류 브랜드만을 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정량 이상의 스포츠 의류를 구매하게 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 활용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자에게 스포츠 의류를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없는 스포츠 의류 손실에 대해 책임을 묻고 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
16,0,7,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 조건이나 불이익을 주는 행위를 해도 된다.
    1. “을”의 스포츠 의류를 무상으로 제공받거나 불합리하게 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 스포츠 의류 브랜드만을 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정량 이상의 스포츠 의류를 구매하게 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 활용하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자에게 스포츠 의류를 납품하도록 유도하는 행위.
    6. “갑”이 “을”의 과실 없는 스포츠 의류 손실에 대해 책임을 묻고 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
16,0,0,1,16,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 행위를 하여 이득을 취할 수 있지만, 강요하면 안 된다.
    1. “을”의 식음료를 무상으로 제공받거나 비정상적으로 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 불필요한 식음료를 과도하게 구매하도록 요구하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 식음료 납품을 유도하여 불리한 조건을 강요하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 식음료 손실에 대해 “을”에게 전액 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표를 달성하기 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.
"
16,0,1,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 행위를 하여 이득을 취할 수 있지만, 강요하면 안 된다.
    1. “을”의 식음료를 무상으로 제공받거나 비정상적으로 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 불필요한 식음료를 과도하게 구매하도록 요구하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 식음료 납품을 유도하여 불리한 조건을 강요하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 식음료 손실에 대해 “을”에게 전액 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표를 달성하기 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.
"
16,0,2,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 행위를 하여 이득을 취할 수 있지만, 강요하면 안 된다.
    1. “을”의 식음료를 무상으로 제공받거나 비정상적으로 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 불필요한 식음료를 과도하게 구매하도록 요구하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 식음료 납품을 유도하여 불리한 조건을 강요하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 식음료 손실에 대해 “을”에게 전액 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표를 달성하기 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.
"
16,0,3,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 행위를 하여 이득을 취할 수 있지만, 강요하면 안 된다.
    1. “을”의 식음료를 무상으로 제공받거나 비정상적으로 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 불필요한 식음료를 과도하게 구매하도록 요구하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 식음료 납품을 유도하여 불리한 조건을 강요하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 식음료 손실에 대해 “을”에게 전액 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표를 달성하기 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.
"
16,0,4,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 행위를 하여 이득을 취할 수 있지만, 강요하면 안 된다.
    1. “을”의 식음료를 무상으로 제공받거나 비정상적으로 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 불필요한 식음료를 과도하게 구매하도록 요구하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 식음료 납품을 유도하여 불리한 조건을 강요하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 식음료 손실에 대해 “을”에게 전액 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표를 달성하기 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.
"
16,0,5,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 행위를 하여 이득을 취할 수 있지만, 강요하면 안 된다.
    1. “을”의 식음료를 무상으로 제공받거나 비정상적으로 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 불필요한 식음료를 과도하게 구매하도록 요구하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 식음료 납품을 유도하여 불리한 조건을 강요하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 식음료 손실에 대해 “을”에게 전액 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표를 달성하기 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.
"
16,0,6,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 행위를 하여 이득을 취할 수 있지만, 강요하면 안 된다.
    1. “을”의 식음료를 무상으로 제공받거나 비정상적으로 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 불필요한 식음료를 과도하게 구매하도록 요구하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 식음료 납품을 유도하여 불리한 조건을 강요하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 식음료 손실에 대해 “을”에게 전액 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표를 달성하기 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.
"
16,0,7,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 행위를 하여 이득을 취할 수 있지만, 강요하면 안 된다.
    1. “을”의 식음료를 무상으로 제공받거나 비정상적으로 낮은 가격에 구매하는 행위.
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 불필요한 식음료를 과도하게 구매하도록 요구하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 활용하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 식음료 납품을 유도하여 불리한 조건을 강요하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 식음료 손실에 대해 “을”에게 전액 부담을 전가하는 행위.
    7. “갑”이 자사의 판매 목표를 달성하기 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.
"
16,0,0,1,16,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위를 하지 말아햐 한다. 다만, 그 외의 불공정한 행위를 해도 된다
    1. “을”의 가전제품을 무상으로 제공받거나 비정상적으로 낮은 가격에 취득하는 행위.
    2. “을”에게 특정 가전제품만 거래하도록 강요하거나, 다른 가전제품 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 가전제품을 대량 구매하도록 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 가전제품 납품을 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 가전제품 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 달성하기 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
16,0,1,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위를 하지 말아햐 한다. 다만, 그 외의 불공정한 행위를 해도 된다
    1. “을”의 가전제품을 무상으로 제공받거나 비정상적으로 낮은 가격에 취득하는 행위.
    2. “을”에게 특정 가전제품만 거래하도록 강요하거나, 다른 가전제품 브랜드와의 거래를 방해하는 행위.
    3. “갑”이 “을”에게 특정 가전제품을 대량 구매하도록 강제하는 행위.
    4. 계약을 통해 알게 된 “을”의 영업비밀을 부당하게 유출하거나 외부에 유출하는 행위.
    5. “갑”이 “을”에게 제3자를 통한 가전제품 납품을 유도하는 행위.
    6. “갑”이 “을”의 과실 없이 발생한 가전제품 손실에 대해 “을”에게 부담을 전가하는 행위.
    7. “갑”이 자사의 목표를 달성하기 위해 “을”의 경영 방침에 부당하게 개입하는 행위.
"
